,0
1534,71710
1535,71710
1536,71764
1537,71764
1538,72232
1539,71998
1540,71998
1541,71998
1542,71998
1543,71998
1544,71998
1545,71998
1546,71998
1547,71998
1548,71908
1549,71908
1550,71908
1551,71908
1552,72304
1553,72304
1554,72304
1555,72502
1556,72286
1557,72286
1558,72286
1559,72286
1560,72088
1561,71962
1562,71962
1563,71962
1564,71962
1565,71962
1566,71962
1567,71962
1568,71962
1569,71962
1570,71944
1571,71944
1572,72286
1573,71854
1574,71854
1575,71854
1576,71818
1577,71818
1578,71818
1579,71818
1580,71620
1581,71620
1582,71620
1583,71620
1584,71620
1585,71620
1586,71620
1587,71710
1588,71710
1589,71710
1590,71764
1591,71764
1592,71764
1593,72862
1594,73258
1595,73168
1596,73258
1597,73258
1598,73258
1599,73672
1600,73672
1601,73672
1602,73672
1603,73492
1604,73492
1605,73492
1606,73492
1607,73132
1608,73114
1609,73114
1610,73114
1611,73114
1612,73114
1613,73168
1614,73168
1615,72790
1616,72790
1617,72790
1618,72790
1619,72790
1620,72934
1621,72718
1622,72322
1623,72322
1624,72322
1625,72322
1626,72430
1627,72412
1628,72412
1629,72412
1630,73186
1631,73186
1632,73186
1633,73186
1634,73186
1635,73186
1636,73546
1637,73744
1638,73780
1639,73780
1640,73780
1641,73960
1642,73960
1643,73960
1644,73960
1645,73960
1646,73960
1647,73636
1648,73636
1649,73636
1650,73636
1651,74428
1652,74428
1653,73942
1654,73942
1655,73726
1656,73726
1657,73726
1658,73906
1659,73906
1660,73420
1661,73420
1662,73420
1663,73420
1664,73420
1665,73420
1666,74050
1667,74050
1668,73690
1669,73762
1670,73762
1671,73762
1672,73762
1673,73762
1674,73942
1675,73942
1676,73942
1677,73816
1678,73816
1679,73816
1680,73816
1681,73816
1682,73816
1683,73816
1684,73816
1685,73816
1686,73816
1687,73816
1688,73816
1689,73816
1690,73816
1691,73816
1692,73996
1693,73816
1694,73816
1695,73816
1696,73816
1697,73816
1698,73816
1699,73816
1700,73690
1701,74014
1702,74104
1703,74446
1704,74446
1705,74446
1706,74446
1707,74446
1708,74446
1709,74446
1710,74158
1711,74140
1712,74140
1713,74140
1714,74140
1715,74140
1716,74140
1717,74140
1718,74140
1719,74140
1720,74140
1721,74428
1722,74734
1723,74824
1724,75166
1725,75166
1726,75166
1727,75166
1728,75166
1729,75166
1730,75166
1731,75166
1732,75166
1733,75166
1734,75166
1735,75166
1736,75166
1737,75058
1738,75058
1739,75058
1740,74986
1741,74986
1742,74950
1743,75112
1744,75112
1745,75112
1746,75112
1747,75112
1748,75130
1749,75130
1750,75130
1751,74806
1752,74806
1753,75040
1754,75274
1755,75274
1756,75274
1757,75274
1758,74356
1759,74428
1760,75184
1761,75184
1762,75148
1763,75148
1764,75112
1765,75112
1766,75112
1767,74932
1768,74932
1769,74932
1770,74734
1771,74734
1772,74734
1773,74734
1774,74734
1775,74932
1776,75292
1777,75598
1778,75598
1779,75598
1780,75598
1781,75598
1782,75598
1783,75598
1784,75598
1785,75598
1786,75598
1787,75688
1788,75688
1789,75688
1790,75688
1791,75688
1792,75688
1793,75688
1794,75688
1795,76120
1796,76120
1797,76120
1798,76120
1799,76120
1800,75364
1801,75472
1802,75472
1803,75472
1804,75472
1805,75112
1806,75364
1807,75364
1808,75364
1809,74986
1810,75652
1811,74896
1812,74896
1813,74896
1814,74896
1815,74896
1816,74896
1817,74896
1818,74896
1819,74896
1820,74896
1821,74806
1822,74626
1823,74626
1824,74626
1825,74068
1826,74212
1827,74158
1828,74158
1829,74158
1830,74338
1831,74338
1832,74572
1833,74572
1834,74302
1835,74302
1836,74554
1837,74554
1838,74554
1839,75022
1840,74914
1841,74914
1842,74986
1843,75058
1844,74716
1845,74716
1846,74716
1847,74716
1848,74716
1849,74716
1850,74716
1851,74716
1852,74446
1853,74518
1854,73960
1855,73960
1856,73978
1857,73978
1858,73978
1859,73978
1860,74158
1861,74158
1862,74158
1863,74320
1864,74320
1865,74320
1866,74320
1867,74320
1868,74320
1869,74320
1870,74320
1871,74302
1872,74248
1873,73546
1874,73546
1875,73546
1876,73546
1877,73708
1878,73852
1879,73852
1880,73744
1881,73726
1882,73834
1883,73834
1884,73834
1885,73276
1886,72952
1887,72952
1888,72916
1889,72466
1890,72466
1891,72466
1892,72466
1893,72466
1894,72466
1895,72466
1896,72466
1897,72466
1898,72376
1899,72574
1900,72574
1901,72718
1902,72718
1903,72574
1904,72988
1905,73006
1906,73006
1907,73060
1908,73060
1909,73060
1910,73060
1911,73060
1912,73060
1913,73060
1914,73294
1915,73294
1916,73294
1917,73006
1918,73006
1919,73006
1920,73006
1921,73186
1922,73078
1923,73078
1924,73078
1925,73078
1926,73078
1927,73078
1928,73078
1929,72502
1930,72502
1931,72502
1932,72502
1933,72574
1934,72574
1935,72574
1936,72574
1937,72574
1938,72574
1939,72574
1940,72592
1941,72592
1942,72592
1943,72340
1944,72178
1945,72178
1946,72538
1947,72538
1948,72538
1949,72538
1950,72556
1951,72556
1952,72232
1953,72232
1954,72232
1955,72232
1956,72232
1957,72106
1958,72358
1959,72358
1960,72358
1961,72358
1962,71422
1963,71422
1964,71422
1965,71062
1966,71062
1967,71062
1968,71134
1969,71332
1970,71332
1971,71188
1972,71008
1973,71008
1974,71008
1975,70882
1976,70702
1977,70702
1978,70468
1979,70738
1980,70468
1981,70468
1982,70468
1983,70468
1984,70450
1985,70450
1986,70432
1987,70630
1988,70738
1989,70900
1990,70900
1991,70540
1992,70612
1993,70954
1994,70954
1995,70954
1996,71908
1997,71908
1998,71908
1999,71908
2000,71908
2001,71908
2002,71908
2003,71908
2004,71908
2005,71908
2006,71908
2007,71692
2008,71386
2009,71386
2010,71386
2011,71386
2012,71314
2013,71314
2014,71242
2015,71242
2016,71062
2017,71494
2018,71494
2019,71494
2020,71494
2021,71404
2022,71404
2023,71404
2024,71296
2025,71674
2026,71782
2027,71062
2028,71062
2029,70612
2030,70612
2031,70720
2032,70900
2033,70882
2034,70882
2035,70810
2036,70792
2037,70792
2038,70792
2039,70756
2040,70756
2041,70756
2042,70756
2043,70756
2044,70756
2045,70756
2046,70792
2047,70792
2048,70792
2049,70612
2050,70612
2051,70702
2052,70612
2053,70612
2054,70756
2055,70756
2056,70738
2057,70738
2058,70738
2059,70792
2060,70792
2061,70612
2062,70684
2063,70684
2064,70630
2065,70630
2066,70720
2067,70720
2068,71152
2069,70792
2070,71044
2071,71044
2072,71044
2073,71188
2074,71170
2075,71170
2076,71170
2077,71170
2078,71170
2079,71170
2080,71170
2081,71170
2082,71170
2083,71296
2084,71296
2085,70864
2086,71008
2087,71008
2088,71008
2089,71008
2090,71044
2091,71098
2092,70306
2093,70306
2094,70306
2095,70306
2096,70306
2097,70144
2098,70144
2099,70036
2100,70036
2101,70036
2102,70576
2103,70576
2104,70576
2105,70576
2106,70576
2107,70648
2108,70540
2109,70504
2110,70504
2111,70504
2112,70504
2113,70504
2114,70504
2115,70504
2116,70504
2117,70504
2118,70306
2119,70396
2120,70396
2121,70396
2122,70684
2123,70684
2124,70684
2125,70684
2126,70684
2127,70684
2128,70684
2129,70684
2130,70684
2131,70684
2132,70774
2133,70774
2134,70954
2135,70882
2136,70882
2137,70882
2138,70882
2139,70882
2140,70882
2141,70486
2142,70486
2143,70486
2144,70486
2145,70774
2146,70774
2147,70774
2148,70774
2149,70774
2150,70774
2151,70774
2152,70828
2153,70774
2154,70774
2155,70774
2156,70774
2157,70756
2158,70828
2159,70828
2160,70828
2161,70828
2162,70828
2163,70720
2164,70720
2165,70630
2166,70648
2167,70648
2168,70810
2169,70810
2170,70900
2171,70900
2172,70900
2173,71206
2174,70828
2175,70828
2176,70828
2177,70900
2178,70900
2179,71404
2180,70900
2181,71260
2182,71260
2183,70882
2184,70882
2185,70882
2186,70882
2187,70882
2188,70882
2189,70594
2190,71170
2191,71188
2192,71188
2193,71242
2194,71242
2195,71242
2196,71242
2197,71242
2198,71242
2199,71242
2200,71242
2201,71242
2202,71080
2203,71080
2204,71080
2205,71080
2206,71080
2207,71080
2208,71098
2209,71098
2210,71098
2211,70594
2212,70630
2213,70630
2214,70630
2215,70324
2216,70324
2217,70324
2218,70324
2219,70324
2220,70324
2221,70324
2222,70324
2223,70324
2224,70216
2225,70216
2226,70216
2227,70216
2228,70792
2229,70792
2230,70792
2231,70792
2232,70792
2233,70864
2234,70864
2235,70864
2236,70864
2237,70990
2238,70990
2239,70990
2240,70828
2241,70864
2242,70360
2243,70522
2244,70522
2245,70270
2246,70270
2247,70270
2248,70306
2249,70306
2250,70306
2251,70306
2252,70306
2253,70306
2254,70306
2255,70306
2256,70306
2257,70306
2258,70108
2259,70108
2260,70108
2261,70108
2262,70126
2263,70126
2264,70144
2265,70144
2266,70144
2267,70144
2268,70144
2269,70144
2270,70144
2271,70414
2272,70414
2273,70414
2274,70414
2275,70414
2276,70414
2277,70414
2278,70594
2279,70594
2280,70594
2281,70396
2282,70540
2283,70540
2284,70540
2285,70540
2286,70540
2287,70540
2288,70540
2289,70540
2290,70540
2291,70540
2292,70540
2293,70540
2294,70540
2295,70540
2296,70540
2297,70540
2298,70540
2299,70936
2300,70936
2301,70792
2302,70792
2303,70792
2304,70684
2305,70684
2306,70504
2307,70504
2308,70414
2309,70414
2310,70414
2311,70414
2312,70414
2313,70414
2314,70414
2315,70414
2316,70414
2317,70414
2318,70126
2319,70126
2320,70090
2321,70018
2322,70018
2323,70018
2324,70018
2325,69442
2326,69442
2327,69442
2328,69514
2329,69514
2330,69514
2331,69514
2332,69442
2333,69208
2334,69208
2335,69208
2336,69208
2337,69262
2338,69262
2339,69532
2340,69532
2341,69478
2342,69478
2343,69478
2344,69478
2345,69478
2346,69532
2347,70036
2348,70036
2349,70036
2350,70036
2351,70036
2352,70126
2353,70126
2354,70126
2355,70108
2356,70018
2357,70018
2358,70018
2359,70018
2360,70018
2361,70018
2362,70018
2363,70090
2364,70090
2365,70090
2366,70090
2367,70018
2368,70252
2369,70252
2370,70270
2371,70270
2372,70270
2373,70270
2374,70270
2375,70270
2376,70270
2377,70270
2378,70090
2379,70090
2380,70000
2381,70000
2382,70000
2383,70000
2384,70126
2385,70126
2386,70126
2387,70126
2388,69640
2389,69928
2390,69928
2391,70234
2392,70234
2393,70234
2394,70234
2395,70234
2396,70234
2397,70234
2398,70234
2399,70234
2400,70234
2401,70234
2402,70234
2403,70234
2404,70234
2405,70234
2406,70234
2407,70558
2408,70558
2409,70558
2410,70558
2411,69892
2412,69892
2413,69892
2414,69802
2415,69802
2416,69802
2417,70018
2418,70018
2419,70018
2420,70018
2421,70018
2422,70018
2423,70018
2424,70018
2425,70018
2426,70018
2427,69640
2428,69640
2429,69982
2430,69802
2431,69802
2432,69802
2433,69802
2434,69802
2435,69802
2436,70036
2437,70036
2438,70036
2439,69964
2440,69928
2441,70090
2442,70090
2443,70270
2444,70270
2445,70378
2446,70378
2447,70468
2448,70468
2449,70684
2450,70684
2451,70684
2452,70846
2453,70846
2454,70846
2455,70846
2456,71008
2457,71008
2458,71008
2459,71008
2460,71008
2461,70954
2462,70954
2463,70810
2464,70810
2465,70990
2466,70378
2467,70396
2468,70396
2469,70396
2470,70306
2471,70306
2472,70306
2473,70306
2474,70306
2475,70306
2476,70306
2477,70486
2478,70486
2479,70486
2480,70486
2481,70486
2482,70486
2483,70486
2484,70486
2485,70594
2486,70594
2487,70594
2488,70792
2489,70792
2490,70738
2491,70738
2492,70738
2493,70792
2494,70774
2495,70972
2496,70972
2497,70972
