,0
1179,60955
1180,60955
1181,60955
1182,60955
1183,60955
1184,60955
1185,60955
1186,60955
1187,60955
1188,60955
1189,60955
1190,60955
1191,60955
1192,60955
1193,60955
1194,60955
1195,60955
1196,60955
1197,60955
1198,60955
1199,60955
1200,60955
1201,60955
1202,60973
1203,60973
1204,60973
1205,60973
1206,61135
1207,61135
1208,61135
1209,61153
1210,61153
1211,61135
1212,61117
1213,61117
1214,61135
1215,61135
1216,61135
1217,61135
1218,61207
1219,61207
1220,61189
1221,61189
1222,61189
1223,61189
1224,61135
1225,61135
1226,61135
1227,61135
1228,61135
1229,61135
1230,61135
1231,61117
1232,61117
1233,61117
1234,61117
1235,61117
1236,61117
1237,61117
1238,61117
1239,61117
1240,61081
1241,61081
1242,61081
1243,61081
1244,61081
1245,61081
1246,61081
1247,61081
1248,61081
1249,61081
1250,61171
1251,61027
1252,61027
1253,61099
1254,61135
1255,61135
1256,61135
1257,61135
1258,61135
1259,61135
1260,61135
1261,61117
1262,61117
1263,61117
1264,61117
1265,61117
1266,61117
1267,61117
1268,61117
1269,61117
1270,61117
1271,61117
1272,61117
1273,61063
1274,61117
1275,61117
1276,61117
1277,61117
1278,61117
1279,61117
1280,61117
1281,61117
1282,61117
1283,61099
1284,61099
1285,61099
1286,61261
1287,61261
1288,61099
1289,61027
1290,61027
1291,61027
1292,61099
1293,61099
1294,61099
1295,61099
1296,61099
1297,61099
1298,61099
1299,61099
1300,61099
1301,61099
1302,61099
1303,61099
1304,61099
1305,61261
1306,61261
1307,61207
1308,61207
1309,61207
1310,61207
1311,60937
1312,60937
1313,60937
1314,60937
1315,60937
1316,60937
1317,60937
1318,60937
1319,60937
1320,60883
1321,60883
1322,60883
1323,60883
1324,60883
1325,60883
1326,60883
1327,60883
1328,60883
1329,60883
1330,60883
1331,60883
1332,60883
1333,60883
1334,60883
1335,60883
1336,60883
1337,60883
1338,60883
1339,60883
1340,60883
1341,60883
1342,60883
1343,60883
1344,60865
1345,60883
1346,60883
1347,60847
1348,60865
1349,60865
1350,60865
1351,60865
1352,60865
1353,60865
1354,60865
1355,60865
1356,60865
1357,60865
1358,60865
1359,60865
1360,60865
1361,60865
1362,60865
1363,60865
1364,60865
1365,60865
1366,60865
1367,60865
1368,60865
1369,60865
1370,60865
1371,60865
1372,60865
1373,60865
1374,60865
1375,60865
1376,60865
1377,60865
1378,60865
1379,60865
1380,60865
1381,60865
1382,60865
1383,60865
1384,60865
1385,60865
1386,60865
1387,60865
1388,60739
1389,60739
1390,60739
1391,60739
1392,60739
1393,60739
1394,60739
1395,60739
1396,60739
1397,60739
1398,60739
1399,60757
1400,60757
1401,60757
1402,60757
1403,60757
1404,60757
1405,60757
1406,60757
1407,60757
1408,60757
1409,60757
1410,60757
1411,60757
1412,60757
1413,60757
1414,60757
1415,60757
1416,60757
1417,60757
1418,60757
1419,60757
1420,60757
1421,60757
1422,60739
1423,60739
1424,60739
1425,60739
1426,60739
1427,60739
1428,60739
1429,60739
1430,60739
1431,60739
1432,60739
1433,60739
1434,60739
1435,60649
1436,60559
1437,60559
1438,60559
1439,60559
1440,60559
1441,60541
1442,60541
1443,60541
1444,60541
1445,60541
1446,60541
1447,60541
1448,60541
1449,60541
1450,60541
1451,60541
1452,60541
1453,60541
1454,60541
1455,60523
1456,60523
1457,60523
1458,60523
1459,60523
1460,60523
1461,60523
1462,60523
1463,60523
1464,60523
1465,60523
1466,60523
1467,60523
1468,60523
1469,60523
1470,60523
1471,60523
1472,60523
1473,60523
1474,60523
1475,60523
1476,60523
1477,60523
1478,60523
1479,60523
1480,60523
1481,60523
1482,60523
1483,60523
1484,60541
1485,60541
1486,60541
1487,60541
1488,60541
1489,60541
1490,60523
1491,60523
1492,60523
1493,60523
1494,60523
1495,60523
1496,60523
1497,60523
1498,60523
1499,60523
1500,60523
1501,60523
1502,60523
1503,60523
1504,60595
1505,60595
1506,60595
1507,60595
1508,60595
1509,60595
1510,60577
1511,60577
1512,60577
1513,60577
1514,60577
1515,60577
1516,60577
1517,60577
1518,60577
1519,60577
1520,60577
1521,60577
1522,60577
1523,60577
1524,60577
1525,60523
1526,60523
1527,60523
1528,60523
1529,60523
1530,60523
1531,60523
1532,60523
1533,60523
1534,60523
1535,60595
1536,60595
1537,60595
1538,60595
1539,60595
1540,60595
1541,60595
1542,60595
1543,60595
1544,60595
1545,60613
1546,60613
1547,60613
1548,60613
1549,60613
1550,60613
1551,60613
1552,60613
1553,60613
1554,60613
1555,60613
1556,60613
1557,60613
1558,60613
1559,60613
1560,60613
1561,60613
1562,60613
1563,60613
1564,60613
1565,60613
1566,60613
1567,60613
1568,60613
1569,60613
1570,60613
1571,60613
1572,60613
1573,60613
1574,60685
1575,60685
1576,60685
1577,60685
1578,60685
1579,60685
1580,60685
1581,60685
1582,60685
1583,60685
1584,60685
1585,60685
1586,60685
1587,60505
1588,60505
1589,60505
1590,60505
1591,60505
1592,60505
1593,60505
1594,60505
1595,60505
1596,60505
1597,60505
1598,60505
1599,60505
1600,60505
1601,60505
1602,60505
1603,60505
1604,60541
1605,60541
1606,60505
1607,60505
1608,60505
1609,60505
1610,60505
1611,60505
1612,60505
1613,60505
1614,60559
1615,60559
1616,60559
1617,60559
1618,60559
1619,60559
1620,60541
1621,60541
1622,60541
1623,60541
1624,60541
1625,60541
1626,60541
1627,60541
1628,60541
1629,60541
1630,60541
1631,60541
1632,60541
1633,60559
1634,60559
1635,60559
1636,60559
1637,60559
1638,60559
1639,60559
1640,60595
1641,60595
1642,60595
1643,60595
1644,60595
1645,60595
1646,60595
1647,60595
1648,60595
1649,60595
1650,60595
1651,60415
1652,60415
1653,60415
1654,60415
1655,60415
1656,60415
1657,60415
1658,60415
1659,60415
1660,60253
1661,60253
1662,60253
1663,60253
1664,60253
1665,60253
1666,60253
1667,60307
1668,60307
1669,60307
1670,60307
1671,60307
1672,60307
1673,60307
1674,60307
1675,60307
1676,60307
1677,60307
1678,60307
1679,60307
1680,60307
1681,60307
1682,60307
1683,60307
1684,60307
1685,60307
1686,60307
1687,60307
1688,60379
1689,60379
1690,60379
1691,60361
1692,60451
1693,60451
1694,60451
1695,60451
1696,60451
1697,60451
1698,60379
1699,60379
1700,60379
1701,60379
1702,60379
1703,60379
1704,60379
1705,60379
1706,60379
1707,60379
1708,60379
1709,60379
1710,60379
1711,60379
1712,60379
1713,60379
1714,60379
1715,60379
1716,60379
1717,60379
1718,60379
1719,60379
1720,60379
1721,60379
1722,60361
1723,60361
1724,60361
1725,60361
1726,60433
1727,60433
1728,60451
1729,60451
1730,60451
1731,60451
1732,60469
1733,60469
1734,60469
1735,60469
1736,60469
1737,60469
1738,60469
1739,60469
1740,60469
1741,60469
1742,60469
1743,60469
1744,60469
1745,60469
1746,60469
1747,60469
1748,60469
1749,60469
1750,60469
1751,60469
1752,60469
1753,60469
1754,60469
1755,60469
1756,60451
1757,60451
1758,60451
1759,60451
1760,60451
1761,60451
1762,60451
1763,60451
1764,60451
1765,60451
1766,60451
1767,60451
1768,60451
1769,60451
1770,60451
1771,60451
1772,60451
1773,60451
1774,60451
1775,60451
1776,60451
1777,60451
1778,60415
1779,60415
1780,60415
1781,60415
1782,60415
1783,60415
1784,60415
1785,60415
1786,60415
1787,60415
1788,60415
1789,60415
1790,60415
1791,60415
1792,60415
1793,60415
1794,60415
1795,60415
1796,60415
1797,60415
1798,60415
1799,60415
1800,60415
1801,60415
1802,60415
1803,60415
1804,60415
1805,60415
1806,60415
1807,60415
1808,60415
1809,60415
1810,60415
1811,60415
1812,60271
1813,60271
1814,60271
1815,60271
1816,60253
1817,60253
1818,60253
1819,60253
1820,60253
1821,60253
1822,60253
1823,60217
1824,60217
1825,60217
1826,60217
1827,60217
1828,60217
1829,60217
1830,60217
1831,60217
1832,60217
1833,60217
1834,60217
1835,60217
1836,60217
1837,60217
1838,60217
1839,60217
1840,60217
1841,60217
1842,60217
1843,60217
1844,60217
1845,60217
1846,60217
1847,60217
1848,60217
1849,60217
1850,60217
1851,60217
1852,60217
1853,60217
1854,60217
1855,60217
1856,60217
1857,60217
1858,60217
1859,60217
1860,60217
1861,60379
1862,60379
1863,60361
1864,60361
1865,60361
1866,60361
1867,60361
1868,60361
1869,60361
1870,60361
1871,60361
1872,60325
1873,60325
1874,60325
1875,60325
1876,60325
1877,60343
1878,60343
1879,60343
1880,60343
1881,60343
1882,60343
1883,60343
1884,60343
1885,60343
1886,60343
1887,60343
1888,60343
1889,60343
1890,60343
1891,60343
1892,60343
1893,60343
1894,60343
1895,60343
1896,60343
1897,60343
1898,60343
1899,60343
1900,60343
1901,60343
1902,60343
1903,60361
1904,60361
1905,60361
1906,60361
1907,60361
1908,60361
1909,60361
1910,60361
1911,60451
1912,60451
1913,60451
1914,60451
1915,60361
1916,60361
1917,60361
1918,60361
1919,60361
1920,60361
1921,60361
1922,60361
1923,60361
1924,60289
1925,60289
1926,60289
1927,60289
1928,60145
1929,60145
1930,60145
1931,60145
1932,60145
1933,60145
1934,60145
1935,60145
1936,60037
1937,60037
1938,60037
1939,60037
1940,60127
1941,60127
1942,60127
1943,60127
1944,60127
1945,60127
1946,60127
1947,60127
1948,60127
1949,60127
1950,60127
1951,60127
1952,60127
1953,60127
1954,60127
1955,60127
1956,60127
1957,60127
1958,60127
1959,60127
1960,60127
1961,60127
1962,60127
1963,60127
1964,60127
1965,60127
1966,60127
1967,60127
